family,split_tag,model,split,acc,macro_f1,auc_pr,roc_auc,tpr_at_1pct_fpr,tpr_at_5pct_fpr,tpr_at_10pct_fpr,semantic_coverage,defer_rate,threshold_note,eval_track,threshold_policy,val_threshold_t_star,threshold_selection_mode,threshold_target_fpr,threshold_macro_f1_tolerance,threshold_enforce_target_fpr,threshold_fallback_to_macro_f1,threshold_val_macro_f1_best,threshold_val_macro_f1_at_t_star,threshold_val_fpr_at_t_star,threshold_val_tpr_at_t_star,threshold_val_fpr_constraint_satisfied,threshold_val_fpr_gap_to_target,threshold_val_fpr_min_possible,threshold_val_num_feasible_thresholds,ood_name,base_model,meta_model,hybrid_feature_mode,meta_C,stack_train_source,backbone_name,max_length,learning_rate,num_epochs,train_batch_size,eval_batch_size,weight_decay,warmup_ratio,training_seed,device
ablation,C,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_STRUCTURED,OOD,0.6261916708479679,0.6261328430306107,0.6293656024505618,0.6794990444478404,0.0250878073256397,0.1023582538886101,0.1806322127446061,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.959; target_fpr=0.05; val_fpr=0.050; macro_tol=0.020,deployment_threshold,low_fpr_enforced,0.959,low_fpr_enforced_macro_best,0.05,0.02,True,True,0.8613265496060061,0.7176960970064419,0.05,0.6513761467889908,1.0,0.0,0.0,42.0,ood_test_injection_standard,,,,,,,,,,,,,,,
semantic,A,SEM_LOGREG_BGE,OOD,0.7213541666666666,0.712057184904867,0.8289582573644597,0.8294474283854167,0.1822916666666666,0.3984375,0.5,,,policy=macro_f1; t*=0.392; val_fpr=0.2250; score=semantic_proba; ood_name=ood_test,deployment_threshold,,,,,,,,,,,,,,,,ood_test,,,,,,,,,,,,,,,
semantic,A,SEM_LOGREG_BGE,OOD,0.5973451327433629,0.5785991553496419,0.5755234143649135,0.615109510011225,0.0147492625368731,0.0707964601769911,0.1238938053097345,,,policy=macro_f1; t*=0.392; val_fpr=0.2250; score=semantic_proba; ood_name=ood_test_injection,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection,,,,,,,,,,,,,,,
semantic,A,SEM_LOGREG_BGE,OOD,0.7042147516307075,0.6909766852313233,0.7699628175320297,0.8023828507654361,0.0617160060210737,0.2358253888610135,0.417962870045158,,,policy=macro_f1; t*=0.392; val_fpr=0.2250; score=semantic_proba; ood_name=ood_test_injection_standard,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection_standard,,,,,,,,,,,,,,,
semantic,B,SEM_LOGREG_BGE,OOD,0.7213541666666666,0.7212010178117048,0.8234672894197381,0.8194037543402777,0.1744791666666666,0.40625,0.5182291666666666,,,policy=macro_f1; t*=0.451; val_fpr=0.0976; score=semantic_proba; ood_name=ood_test,deployment_threshold,,,,,,,,,,,,,,,,ood_test,,,,,,,,,,,,,,,
semantic,B,SEM_LOGREG_BGE,OOD,0.6327433628318584,0.6284359146482377,0.6060359203084342,0.6513169916725402,0.0117994100294985,0.0825958702064896,0.168141592920354,,,policy=macro_f1; t*=0.451; val_fpr=0.0976; score=semantic_proba; ood_name=ood_test_injection,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection,,,,,,,,,,,,,,,
semantic,B,SEM_LOGREG_BGE,OOD,0.7325639739086803,0.731121035007934,0.766423076134995,0.8029417562572869,0.0572002007024586,0.2328148519819367,0.3998996487706974,,,policy=macro_f1; t*=0.451; val_fpr=0.0976; score=semantic_proba; ood_name=ood_test_injection_standard,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection_standard,,,,,,,,,,,,,,,
semantic,C,SEM_LOGREG_BGE,OOD,0.71875,0.7170228445099485,0.8407780453574847,0.8335842556423612,0.203125,0.4401041666666667,0.5625,,,policy=macro_f1; t*=0.407; val_fpr=0.1500; score=semantic_proba; ood_name=ood_test,deployment_threshold,,,,,,,,,,,,,,,,ood_test,,,,,,,,,,,,,,,
semantic,C,SEM_LOGREG_BGE,OOD,0.6460176991150443,0.6371485657199942,0.6486017986173127,0.6751072475874731,0.0147492625368731,0.135693215339233,0.2123893805309734,,,policy=macro_f1; t*=0.407; val_fpr=0.1500; score=semantic_proba; ood_name=ood_test_injection,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection,,,,,,,,,,,,,,,
semantic,C,SEM_LOGREG_BGE,OOD,0.7293025589563472,0.7236716912628052,0.7673570295865617,0.8027531885935949,0.0687405920722528,0.2383341695935775,0.4114400401404917,,,policy=macro_f1; t*=0.407; val_fpr=0.1500; score=semantic_proba; ood_name=ood_test_injection_standard,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection_standard,,,,,,,,,,,,,,,
transformer_hybrid,A,HYBRID_ROBERTA_IBVS_TOTAL_LOGREG,OOD,0.7408854166666666,0.7403461439791776,0.8810122727833702,0.8624064127604167,0.484375,0.5807291666666666,0.609375,,,policy=macro_f1; t*=0.928; val_macro_f1=0.9664; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=total; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test,deployment_threshold,,,,,,,,,,,,,,,,ood_test,TRANSFORMER_ROBERTA_BASE,logistic_regression,total,0.1,in_sample_roberta_train_scores,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer_hybrid,A,HYBRID_ROBERTA_IBVS_STRUCTURED_LOGREG,OOD,0.73828125,0.7378541358516327,0.8810122727833702,0.8624064127604167,0.484375,0.5807291666666666,0.609375,,,policy=macro_f1; t*=0.925; val_macro_f1=0.9664; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=structured; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test,deployment_threshold,,,,,,,,,,,,,,,,ood_test,TRANSFORMER_ROBERTA_BASE,logistic_regression,structured,0.1,in_sample_roberta_train_scores,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer_hybrid,A,HYBRID_ROBERTA_IBVS_TOTAL_LOGREG,OOD,0.5398230088495575,0.5366620815335956,0.7435574739203941,0.7002723610132178,0.0943952802359882,0.3805309734513274,0.4749262536873156,,,policy=macro_f1; t*=0.928; val_macro_f1=0.9664; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=total; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection,TRANSFORMER_ROBERTA_BASE,logistic_regression,total,0.1,in_sample_roberta_train_scores,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer_hybrid,A,HYBRID_ROBERTA_IBVS_STRUCTURED_LOGREG,OOD,0.5398230088495575,0.5354206198608475,0.7744969039067762,0.717719128792823,0.3008849557522124,0.3952802359882006,0.4896755162241888,,,policy=macro_f1; t*=0.925; val_macro_f1=0.9664; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=structured; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection,TRANSFORMER_ROBERTA_BASE,logistic_regression,structured,0.1,in_sample_roberta_train_scores,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer_hybrid,A,HYBRID_ROBERTA_IBVS_TOTAL_LOGREG,OOD,0.6713497240341194,0.6624281465594262,0.7855012679961335,0.7973435121268644,0.0988459608630205,0.3321625689914701,0.4380331159056698,,,policy=macro_f1; t*=0.928; val_macro_f1=0.9664; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=total; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection_standard,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection_standard,TRANSFORMER_ROBERTA_BASE,logistic_regression,total,0.1,in_sample_roberta_train_scores,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer_hybrid,A,HYBRID_ROBERTA_IBVS_STRUCTURED_LOGREG,OOD,0.6791269443050677,0.6679595684075021,0.7936246937583318,0.8087336032360124,0.1179126944305067,0.3261414952333166,0.4520822880080281,,,policy=macro_f1; t*=0.925; val_macro_f1=0.9664; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=structured; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection_standard,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection_standard,TRANSFORMER_ROBERTA_BASE,logistic_regression,structured,0.1,in_sample_roberta_train_scores,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer_hybrid,B,HYBRID_ROBERTA_IBVS_TOTAL_LOGREG,OOD,0.7330729166666666,0.7258093448438607,0.871171231074477,0.8512946234809028,0.4479166666666667,0.5729166666666666,0.6041666666666666,,,policy=macro_f1; t*=0.072; val_macro_f1=0.9746; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=total; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test,deployment_threshold,,,,,,,,,,,,,,,,ood_test,TRANSFORMER_ROBERTA_BASE,logistic_regression,total,0.1,in_sample_roberta_train_scores,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer_hybrid,B,HYBRID_ROBERTA_IBVS_STRUCTURED_LOGREG,OOD,0.734375,0.7270275355955591,0.871171231074477,0.8512946234809028,0.4479166666666667,0.5729166666666666,0.6041666666666666,,,policy=macro_f1; t*=0.071; val_macro_f1=0.9746; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=structured; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test,deployment_threshold,,,,,,,,,,,,,,,,ood_test,TRANSFORMER_ROBERTA_BASE,logistic_regression,structured,0.1,in_sample_roberta_train_scores,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer_hybrid,B,HYBRID_ROBERTA_IBVS_TOTAL_LOGREG,OOD,0.6268436578171092,0.5768719397131192,0.7546264628296537,0.7153435838532557,0.1002949852507374,0.4070796460176991,0.471976401179941,,,policy=macro_f1; t*=0.072; val_macro_f1=0.9746; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=total; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection,TRANSFORMER_ROBERTA_BASE,logistic_regression,total,0.1,in_sample_roberta_train_scores,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer_hybrid,B,HYBRID_ROBERTA_IBVS_STRUCTURED_LOGREG,OOD,0.6283185840707964,0.5780583214793742,0.7796051607003456,0.7355922764333759,0.2359882005899705,0.4247787610619469,0.4926253687315634,,,policy=macro_f1; t*=0.071; val_macro_f1=0.9746; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=structured; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection,TRANSFORMER_ROBERTA_BASE,logistic_regression,structured,0.1,in_sample_roberta_train_scores,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer_hybrid,B,HYBRID_ROBERTA_IBVS_TOTAL_LOGREG,OOD,0.6585549422980431,0.6162825693578812,0.7947456437861378,0.8080337125750463,0.0988459608630205,0.3140993477170095,0.5082789764174611,,,policy=macro_f1; t*=0.072; val_macro_f1=0.9746; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=total; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection_standard,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection_standard,TRANSFORMER_ROBERTA_BASE,logistic_regression,total,0.1,in_sample_roberta_train_scores,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer_hybrid,B,HYBRID_ROBERTA_IBVS_STRUCTURED_LOGREG,OOD,0.6583040642247867,0.6159287227223913,0.8012363837676568,0.8181272436467929,0.1118916206723532,0.2980431510286001,0.5077772202709483,,,policy=macro_f1; t*=0.071; val_macro_f1=0.9746; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=structured; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection_standard,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection_standard,TRANSFORMER_ROBERTA_BASE,logistic_regression,structured,0.1,in_sample_roberta_train_scores,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer_hybrid,C,HYBRID_ROBERTA_IBVS_TOTAL_LOGREG,OOD,0.7838541666666666,0.7830065359477124,0.9017377117304854,0.8884006076388888,0.4348958333333333,0.609375,0.6848958333333334,,,policy=macro_f1; t*=0.398; val_macro_f1=0.9742; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=total; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test,deployment_threshold,,,,,,,,,,,,,,,,ood_test,TRANSFORMER_ROBERTA_BASE,logistic_regression,total,0.1,in_sample_roberta_train_scores,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer_hybrid,C,HYBRID_ROBERTA_IBVS_STRUCTURED_LOGREG,OOD,0.7838541666666666,0.7830065359477124,0.9017436847820886,0.8884073893229166,0.4348958333333333,0.609375,0.6848958333333334,,,policy=macro_f1; t*=0.394; val_macro_f1=0.9742; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=structured; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test,deployment_threshold,,,,,,,,,,,,,,,,ood_test,TRANSFORMER_ROBERTA_BASE,logistic_regression,structured,0.1,in_sample_roberta_train_scores,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer_hybrid,C,HYBRID_ROBERTA_IBVS_TOTAL_LOGREG,OOD,0.7256637168141593,0.7043604651162791,0.8239750181374135,0.8190931161406532,0.1091445427728613,0.5014749262536873,0.6017699115044248,,,policy=macro_f1; t*=0.398; val_macro_f1=0.9742; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=total; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection,TRANSFORMER_ROBERTA_BASE,logistic_regression,total,0.1,in_sample_roberta_train_scores,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer_hybrid,C,HYBRID_ROBERTA_IBVS_STRUCTURED_LOGREG,OOD,0.7256637168141593,0.7043604651162791,0.8497327481874436,0.834033814533462,0.3008849557522124,0.5132743362831859,0.6135693215339233,,,policy=macro_f1; t*=0.394; val_macro_f1=0.9742; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=structured; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection,TRANSFORMER_ROBERTA_BASE,logistic_regression,structured,0.1,in_sample_roberta_train_scores,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer_hybrid,C,HYBRID_ROBERTA_IBVS_TOTAL_LOGREG,OOD,0.6655795283492223,0.6262515257963245,0.7846577419021628,0.7978720806314323,0.0983442047165077,0.3035624686402408,0.4601103863522328,,,policy=macro_f1; t*=0.398; val_macro_f1=0.9742; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=total; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection_standard,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection_standard,TRANSFORMER_ROBERTA_BASE,logistic_regression,total,0.1,in_sample_roberta_train_scores,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer_hybrid,C,HYBRID_ROBERTA_IBVS_STRUCTURED_LOGREG,OOD,0.6653286502759659,0.6259030685758026,0.7920021427213475,0.8081529205707181,0.1239337681886603,0.2920220772704465,0.4671349724034119,,,policy=macro_f1; t*=0.394; val_macro_f1=0.9742; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=structured; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection_standard,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection_standard,TRANSFORMER_ROBERTA_BASE,logistic_regression,structured,0.1,in_sample_roberta_train_scores,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer,A,TRANSFORMER_ROBERTA_BASE,OOD,0.73828125,0.7378541358516327,0.8800407512385564,0.8617723253038194,0.4739583333333333,0.578125,0.6067708333333334,,,policy=macro_f1; t*=0.988; val_fpr=0.0250; score=transformer_proba; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test,deployment_threshold,,,,,,,,,,,,,,,,ood_test,,,,,,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer,A,TRANSFORMER_DEBERTA_BASE,OOD,0.7565104166666666,0.7522251532461617,0.8616549046408359,0.8459269205729166,0.3333333333333333,0.5364583333333334,0.609375,,,policy=macro_f1; t*=0.978; val_fpr=0.0000; score=transformer_proba; backbone=microsoft/deberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test,deployment_threshold,,,,,,,,,,,,,,,,ood_test,,,,,,microsoft/deberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer,A,TRANSFORMER_ROBERTA_BASE,OOD,0.6504424778761062,0.6341684975013375,0.773994795040116,0.7826680937339564,0.1091445427728613,0.2448377581120944,0.4542772861356932,,,policy=macro_f1; t*=0.988; val_fpr=0.0250; score=transformer_proba; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection,,,,,,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer,A,TRANSFORMER_DEBERTA_BASE,OOD,0.7949852507374632,0.7891276864728192,0.9180118866608104,0.9125660236162232,0.551622418879056,0.6548672566371682,0.6991150442477876,,,policy=macro_f1; t*=0.978; val_fpr=0.0000; score=transformer_proba; backbone=microsoft/deberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection,,,,,,microsoft/deberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer,A,TRANSFORMER_ROBERTA_BASE,OOD,0.7104867034621174,0.6913712251072388,0.8088885049315979,0.8326119592180258,0.1174109382839939,0.2849974912192674,0.4410436527847466,,,policy=macro_f1; t*=0.988; val_fpr=0.0250; score=transformer_proba; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection_standard,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection_standard,,,,,,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer,A,TRANSFORMER_DEBERTA_BASE,OOD,0.6886603110888109,0.6605526527307746,0.7705958685471501,0.8112791408162386,0.0381334671349724,0.2473657802308078,0.4174611138986452,,,policy=macro_f1; t*=0.978; val_fpr=0.0000; score=transformer_proba; backbone=microsoft/deberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection_standard,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection_standard,,,,,,microsoft/deberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer,B,TRANSFORMER_ROBERTA_BASE,OOD,0.734375,0.7270275355955591,0.8701000274806936,0.8507622612847223,0.4453125,0.5703125,0.6015625,,,policy=macro_f1; t*=0.147; val_fpr=0.0488; score=transformer_proba; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test,deployment_threshold,,,,,,,,,,,,,,,,ood_test,,,,,,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer,B,TRANSFORMER_DEBERTA_BASE,OOD,0.7135416666666666,0.7114103588923733,0.8482981698602416,0.8354560004340278,0.3411458333333333,0.4921875,0.5442708333333334,,,policy=macro_f1; t*=0.482; val_fpr=0.0244; score=transformer_proba; backbone=microsoft/deberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test,deployment_threshold,,,,,,,,,,,,,,,,ood_test,,,,,,microsoft/deberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer,B,TRANSFORMER_ROBERTA_BASE,OOD,0.6312684365781711,0.5823683043413985,0.8063609518475353,0.8019030464405984,0.2212389380530973,0.3451327433628318,0.4985250737463126,,,policy=macro_f1; t*=0.147; val_fpr=0.0488; score=transformer_proba; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection,,,,,,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer,B,TRANSFORMER_DEBERTA_BASE,OOD,0.7448377581120944,0.7318890105444098,0.7105549920142377,0.7429190487378285,0.168141592920354,0.2064896755162241,0.2359882005899705,,,policy=macro_f1; t*=0.482; val_fpr=0.0244; score=transformer_proba; backbone=microsoft/deberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection,,,,,,microsoft/deberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer,B,TRANSFORMER_ROBERTA_BASE,OOD,0.6580531861515304,0.6157186936332051,0.823108592634037,0.850780919369323,0.1058705469141997,0.3371801304565981,0.5288509784244857,,,policy=macro_f1; t*=0.147; val_fpr=0.0488; score=transformer_proba; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection_standard,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection_standard,,,,,,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer,B,TRANSFORMER_DEBERTA_BASE,OOD,0.6801304565980933,0.6477215737827189,0.7719011856595737,0.7812905883084524,0.1369794279979929,0.2890115403913698,0.4079277471149021,,,policy=macro_f1; t*=0.482; val_fpr=0.0244; score=transformer_proba; backbone=microsoft/deberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection_standard,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection_standard,,,,,,microsoft/deberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer,C,TRANSFORMER_ROBERTA_BASE,OOD,0.7786458333333334,0.7782608695652173,0.9011148087686583,0.8898247612847223,0.3880208333333333,0.5989583333333334,0.6822916666666666,,,policy=macro_f1; t*=0.396; val_fpr=0.0500; score=transformer_proba; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test,deployment_threshold,,,,,,,,,,,,,,,,ood_test,,,,,,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer,C,TRANSFORMER_DEBERTA_BASE,OOD,0.7981770833333334,0.7947667592492021,0.8844107236788172,0.8807373046875,0.3359375,0.5364583333333334,0.6015625,,,policy=macro_f1; t*=0.028; val_fpr=0.0500; score=transformer_proba; backbone=microsoft/deberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test,deployment_threshold,,,,,,,,,,,,,,,,ood_test,,,,,,microsoft/deberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer,C,TRANSFORMER_ROBERTA_BASE,OOD,0.7153392330383481,0.6913551418402077,0.8554492514730065,0.9177130376519522,0.0029498525073746,0.4542772861356932,0.7551622418879056,,,policy=macro_f1; t*=0.396; val_fpr=0.0500; score=transformer_proba; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection,,,,,,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer,C,TRANSFORMER_DEBERTA_BASE,OOD,0.7020648967551623,0.6730423987776929,0.9635702496243712,0.9797643598646026,0.336283185840708,0.9380530973451328,0.9941002949852508,,,policy=macro_f1; t*=0.028; val_fpr=0.0500; score=transformer_proba; backbone=microsoft/deberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection,,,,,,microsoft/deberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer,C,TRANSFORMER_ROBERTA_BASE,OOD,0.6618163572503764,0.6210057012137403,0.8036504073017819,0.8350463450979584,0.0772704465629704,0.3020572002007025,0.4485699949824385,,,policy=macro_f1; t*=0.396; val_fpr=0.0500; score=transformer_proba; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection_standard,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection_standard,,,,,,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
transformer,C,TRANSFORMER_DEBERTA_BASE,OOD,0.6495233316608129,0.6021851219758056,0.8304216128899362,0.852804811823822,0.1194179628700451,0.342197691921726,0.535373808329152,,,policy=macro_f1; t*=0.028; val_fpr=0.0500; score=transformer_proba; backbone=microsoft/deberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection_standard,deployment_threshold,,,,,,,,,,,,,,,,ood_test_injection_standard,,,,,,microsoft/deberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps
