split_tag,eval_track,experiment,model,split,ood_name,acc,macro_f1,auc_pr,roc_auc,tpr_at_1pct_fpr,tpr_at_5pct_fpr,tpr_at_10pct_fpr,semantic_coverage,defer_rate,threshold_note,val_threshold_t_star,threshold_selection_mode,threshold_target_fpr,threshold_macro_f1_tolerance,threshold_val_fpr_at_t_star,threshold_val_fpr_constraint_satisfied,threshold_val_fpr_gap_to_target,m3_val_t_star,m3_threshold_mode,m3_val_fpr_at_t_star,m3_val_fpr_constraint_satisfied,hybrid_variant,tau_low,tau_high,score_definition,ibvs_boost_alpha,ibvs_high_precision_rule,tuning_source,fusion_margin,fusion_alpha,ibvs_gate_definition,calibration_method,source_file,threshold_policy,threshold_enforce_target_fpr,threshold_fallback_to_macro_f1,threshold_val_macro_f1_best,threshold_val_macro_f1_at_t_star,threshold_val_tpr_at_t_star,threshold_val_fpr_min_possible,threshold_val_num_feasible_thresholds,backbone_name,max_length,learning_rate,num_epochs,train_batch_size,eval_batch_size,weight_decay,warmup_ratio,training_seed,device,base_model,meta_model,hybrid_feature_mode,meta_C,stack_train_source,m3_val_macro_f1_best,m3_val_macro_f1_at_t_star,m3_val_tpr_at_t_star,repeatability_n_splits,macro_f1_repeat_mean,macro_f1_repeat_std,macro_f1_repeat_ci95_low,macro_f1_repeat_ci95_high,tpr_at_1pct_fpr_repeat_mean,tpr_at_1pct_fpr_repeat_std,tpr_at_1pct_fpr_repeat_ci95_low,tpr_at_1pct_fpr_repeat_ci95_high,tpr_at_5pct_fpr_repeat_mean,tpr_at_5pct_fpr_repeat_std,tpr_at_5pct_fpr_repeat_ci95_low,tpr_at_5pct_fpr_repeat_ci95_high,tpr_at_10pct_fpr_repeat_mean,tpr_at_10pct_fpr_repeat_std,tpr_at_10pct_fpr_repeat_ci95_low,tpr_at_10pct_fpr_repeat_ci95_high
B,deployment_threshold,hybrid,HYBRID_SEM_GATE_ELSE_M3_IBVS_V2,OOD (HYBRID),ood_test_injection_standard,0.6658,0.6574,0.6411,0.7044,0.0181,0.1159,0.2092,0.3783,0.6217,"variant=baseline; tau=(0.30,0.70); fallback=M3+IBVSv2; m3_t*=0.982; m3_mode=low_fpr_enforced_macro_best; m3_val_fpr=0.049; score=hybrid_score(p_sem_outside,p_m3_inside_uncertain); tuning=id_val_only; ood_name=ood_test_injection_standard",,,,,,,,0.982,low_fpr_enforced_macro_best,0.048780487804878,True,baseline,0.3,0.7,p_sem outside uncertain; p_m3 inside uncertain,0.0,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),id_val_only,0.0,0.0,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),none,metrics_hybrid_splitB__ood-ood_test_injection_standard.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.682,0.0214,0.6578,0.7062,0.0164,0.0015,0.0147,0.0182,0.0855,0.0296,0.0519,0.119,0.1738,0.0384,0.1303,0.2172
B,deployment_threshold,hybrid,HYBRID_SEM_LEARNED_META_FUSION,VAL (HYBRID),id,0.953,0.9424,0.9949,0.9875,0.9074,0.963,0.9722,0.8591,0.1409,"variant=learned_meta_fusion_v1; tau=(0.30,0.65); meta_C=1.00; meta_threshold=0.50; calibration=isotonic_val; m3_t*=0.982; sem_t*=0.451; tuning=id_val_only",,,,,,,,0.982,low_fpr_enforced_macro_best,0.048780487804878,True,learned_meta_fusion_v1,0.3,0.65,"semantic outside uncertain; uncertain scored by learned logistic fusion of semantic, m3, and ibvs components",0.0,"features=[p_sem_cal,p_m3_cal,delta,abs_delta,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",id_val_only,0.5,1.0,"features=[p_sem_cal,p_m3_cal,delta,abs_delta,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",isotonic_val,metrics_hybrid_splitB.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8855857832382624,0.6328039430449068,0.5185185185185185,,,,,,,,,,,,,,,,,
B,deployment_threshold,hybrid,HYBRID_SEM_LEARNED_META_FUSION,TEST (HYBRID),id,0.8725,0.8436,0.9523,0.9134,0.0,0.0,0.7982,0.7517,0.2483,"variant=learned_meta_fusion_v1; tau=(0.30,0.65); meta_C=1.00; meta_threshold=0.50; calibration=isotonic_val; m3_t*=0.982; sem_t*=0.451; tuning=id_val_only",,,,,,,,0.982,low_fpr_enforced_macro_best,0.048780487804878,True,learned_meta_fusion_v1,0.3,0.65,"semantic outside uncertain; uncertain scored by learned logistic fusion of semantic, m3, and ibvs components",0.0,"features=[p_sem_cal,p_m3_cal,delta,abs_delta,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",id_val_only,0.5,1.0,"features=[p_sem_cal,p_m3_cal,delta,abs_delta,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",isotonic_val,metrics_hybrid_splitB.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8855857832382624,0.6328039430449068,0.5185185185185185,,,,,,,,,,,,,,,,,
B,deployment_threshold,hybrid,HYBRID_SEM_LEARNED_META_FUSION,OOD (HYBRID),ood_test,0.7266,0.7247,0.7964,0.8074,0.0,0.4167,0.5495,0.4453,0.5547,"variant=learned_meta_fusion_v1; tau=(0.30,0.65); meta_C=1.00; meta_threshold=0.50; calibration=isotonic_val; m3_t*=0.982; sem_t*=0.451; tuning=id_val_only",,,,,,,,0.982,low_fpr_enforced_macro_best,0.048780487804878,True,learned_meta_fusion_v1,0.3,0.65,"semantic outside uncertain; uncertain scored by learned logistic fusion of semantic, m3, and ibvs components",0.0,"features=[p_sem_cal,p_m3_cal,delta,abs_delta,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",id_val_only,0.5,1.0,"features=[p_sem_cal,p_m3_cal,delta,abs_delta,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",isotonic_val,metrics_hybrid_splitB.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8855857832382624,0.6328039430449068,0.5185185185185185,3.0,0.7357,0.0111,0.7232,0.7482,0.0217,0.0376,-0.0208,0.0642,0.3689,0.1061,0.2489,0.4889,0.5521,0.0223,0.5269,0.5773
B,deployment_threshold,hybrid,HYBRID_SEM_LEARNED_META_FUSION,OOD (HYBRID),ood_test_injection,0.6755,0.6724,0.6198,0.6746,0.0,0.0,0.0,0.4218,0.5782,"variant=learned_meta_fusion_v1; tau=(0.30,0.65); meta_C=1.00; meta_threshold=0.50; calibration=isotonic_val; m3_t*=0.982; sem_t*=0.451; tuning=id_val_only; ood_name=ood_test_injection",,,,,,,,0.982,low_fpr_enforced_macro_best,0.048780487804878,True,learned_meta_fusion,0.3,0.65,meta logistic over calibrated sem/m3 + ibvs interactions in uncertain band,0.0,"features=[p_sem_cal,p_m3_cal,delta,abs_delta,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",id_val_only,0.0,0.0,"features=[p_sem_cal,p_m3_cal,delta,abs_delta,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",isotonic_val,metrics_hybrid_splitB__ood-ood_test_injection.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.656,0.0627,0.585,0.727,0.0,0.0,0.0,0.0,0.0059,0.0102,-0.0057,0.0175,0.1013,0.1603,-0.0801,0.2827
B,deployment_threshold,hybrid,HYBRID_SEM_LEARNED_META_FUSION,OOD (HYBRID),ood_test_injection_standard,0.7439,0.7428,0.7542,0.8031,0.0,0.0,0.4019,0.4611,0.5389,"variant=learned_meta_fusion_v1; tau=(0.30,0.65); meta_C=1.00; meta_threshold=0.50; calibration=isotonic_val; m3_t*=0.982; sem_t*=0.451; tuning=id_val_only; ood_name=ood_test_injection_standard",,,,,,,,0.982,low_fpr_enforced_macro_best,0.048780487804878,True,learned_meta_fusion,0.3,0.65,meta logistic over calibrated sem/m3 + ibvs interactions in uncertain band,0.0,"features=[p_sem_cal,p_m3_cal,delta,abs_delta,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",id_val_only,0.0,0.0,"features=[p_sem_cal,p_m3_cal,delta,abs_delta,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",isotonic_val,metrics_hybrid_splitB__ood-ood_test_injection_standard.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.7147,0.0359,0.6741,0.7552,0.0194,0.0336,-0.0186,0.0574,0.1485,0.1315,-0.0002,0.2973,0.3275,0.0761,0.2414,0.4136
B,deployment_threshold,semantic,SEM_LOGREG_BGE,VAL,id,0.9396,0.9249,0.9932,0.9804,0.8889,0.9259,0.9537,,,policy=macro_f1; t*=0.451; val_fpr=0.0976; score=semantic_proba,,,,,,,,,,,,,,,,,,,,,,,metrics_semantic_splitB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,deployment_threshold,semantic,SEM_LOGREG_BGE,TEST,id,0.8523,0.8176,0.9677,0.9204,0.367,0.7706,0.8165,,,policy=macro_f1; t*=0.451; val_fpr=0.0976; score=semantic_proba,,,,,,,,,,,,,,,,,,,,,,,metrics_semantic_splitB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,deployment_threshold,semantic,SEM_LOGREG_BGE,OOD,ood_test,0.7214,0.7212,0.8235,0.8194,0.1745,0.4062,0.5182,,,policy=macro_f1; t*=0.451; val_fpr=0.0976; score=semantic_proba; ood_name=ood_test,,,,,,,,,,,,,,,,,,,,,,,metrics_semantic_splitB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.7168,0.0046,0.7116,0.7219,0.1866,0.0148,0.1699,0.2034,0.4149,0.0222,0.3898,0.44,0.5269,0.0321,0.4905,0.5633
B,deployment_threshold,semantic,SEM_LOGREG_BGE,OOD,ood_test_injection,0.6327,0.6284,0.606,0.6513,0.0118,0.0826,0.1681,,,policy=macro_f1; t*=0.451; val_fpr=0.0976; score=semantic_proba; ood_name=ood_test_injection,,,,,,,,,,,,,,,,,,,,,,,metrics_semantic_splitB__ood-ood_test_injection.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.6147,0.0316,0.579,0.6504,0.0137,0.0017,0.0118,0.0156,0.0964,0.0346,0.0572,0.1355,0.1681,0.0443,0.1181,0.2182
B,deployment_threshold,semantic,SEM_LOGREG_BGE,OOD,ood_test_injection_standard,0.7326,0.7311,0.7664,0.8029,0.0572,0.2328,0.3999,,,policy=macro_f1; t*=0.451; val_fpr=0.0976; score=semantic_proba; ood_name=ood_test_injection_standard,,,,,,,,,,,,,,,,,,,,,,,metrics_semantic_splitB__ood-ood_test_injection_standard.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.7153,0.0213,0.6911,0.7394,0.0625,0.0058,0.056,0.0691,0.2356,0.0028,0.2325,0.2387,0.4098,0.0092,0.3994,0.4201
B,deployment_threshold,transformer,TRANSFORMER_DEBERTA_BASE,VAL,id,0.9732,0.9668,0.9976,0.9937,0.8796,0.9722,0.9815,,,policy=macro_f1; t*=0.482; val_fpr=0.0244; score=transformer_proba; backbone=microsoft/deberta-base; max_len=256; epochs=3; lr=2e-05; device=mps,,,,,,,,,,,,,,,,,,,,,,,metrics_transformer_splitB.csv,,,,,,,,,microsoft/deberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps,,,,,,,,,,,,,,,,,,,,,,,,,
B,deployment_threshold,transformer,TRANSFORMER_DEBERTA_BASE,TEST,id,0.9262,0.9053,0.9961,0.989,0.8807,0.9541,0.9541,,,policy=macro_f1; t*=0.482; val_fpr=0.0244; score=transformer_proba; backbone=microsoft/deberta-base; max_len=256; epochs=3; lr=2e-05; device=mps,,,,,,,,,,,,,,,,,,,,,,,metrics_transformer_splitB.csv,,,,,,,,,microsoft/deberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps,,,,,,,,,,,,,,,,,,,,,,,,,
B,deployment_threshold,transformer,TRANSFORMER_DEBERTA_BASE,OOD,ood_test,0.7135,0.7114,0.8483,0.8355,0.3411,0.4922,0.5443,,,policy=macro_f1; t*=0.482; val_fpr=0.0244; score=transformer_proba; backbone=microsoft/deberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test,,,,,,,,,,,,,,,,,,,,,,,metrics_transformer_splitB.csv,,,,,,,,,microsoft/deberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps,,,,,,,,,3.0,0.7528,0.0417,0.7056,0.8,0.3368,0.004,0.3323,0.3413,0.5217,0.0256,0.4928,0.5507,0.5851,0.0355,0.5449,0.6253
B,deployment_threshold,transformer,TRANSFORMER_DEBERTA_BASE,OOD,ood_test_injection,0.7448,0.7319,0.7106,0.7429,0.1681,0.2065,0.236,,,policy=macro_f1; t*=0.482; val_fpr=0.0244; score=transformer_proba; backbone=microsoft/deberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection,,,,,,,,,,,,,,,,,,,,,,,metrics_transformer_splitB__ood-ood_test_injection.csv,,,,,,,,,microsoft/deberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps,,,,,,,,,3.0,0.7313,0.0581,0.6656,0.797,0.352,0.1922,0.1345,0.5695,0.5998,0.3689,0.1824,1.0173,0.6431,0.3821,0.2106,1.0755
B,deployment_threshold,transformer,TRANSFORMER_DEBERTA_BASE,OOD,ood_test_injection_standard,0.6801,0.6477,0.7719,0.7813,0.137,0.289,0.4079,,,policy=macro_f1; t*=0.482; val_fpr=0.0244; score=transformer_proba; backbone=microsoft/deberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection_standard,,,,,,,,,,,,,,,,,,,,,,,metrics_transformer_splitB__ood-ood_test_injection_standard.csv,,,,,,,,,microsoft/deberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps,,,,,,,,,3.0,0.6368,0.0307,0.6021,0.6715,0.0982,0.0528,0.0385,0.1579,0.2929,0.0475,0.2391,0.3466,0.4536,0.071,0.3733,0.5339
B,deployment_threshold,transformer,TRANSFORMER_ROBERTA_BASE,VAL,id,0.9799,0.9746,0.9872,0.9801,0.2593,0.9907,1.0,,,policy=macro_f1; t*=0.147; val_fpr=0.0488; score=transformer_proba; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps,,,,,,,,,,,,,,,,,,,,,,,metrics_transformer_splitB.csv,,,,,,,,,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps,,,,,,,,,,,,,,,,,,,,,,,,,
B,deployment_threshold,transformer,TRANSFORMER_ROBERTA_BASE,TEST,id,0.9732,0.9647,0.9905,0.9805,0.4404,0.9908,1.0,,,policy=macro_f1; t*=0.147; val_fpr=0.0488; score=transformer_proba; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps,,,,,,,,,,,,,,,,,,,,,,,metrics_transformer_splitB.csv,,,,,,,,,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps,,,,,,,,,,,,,,,,,,,,,,,,,
B,deployment_threshold,transformer,TRANSFORMER_ROBERTA_BASE,OOD,ood_test,0.7344,0.727,0.8701,0.8508,0.4453,0.5703,0.6016,,,policy=macro_f1; t*=0.147; val_fpr=0.0488; score=transformer_proba; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test,,,,,,,,,,,,,,,,,,,,,,,metrics_transformer_splitB.csv,,,,,,,,,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps,,,,,,,,,3.0,0.7477,0.027,0.7171,0.7783,0.4358,0.0438,0.3862,0.4853,0.5825,0.0148,0.5657,0.5993,0.6302,0.0452,0.5791,0.6813
B,deployment_threshold,transformer,TRANSFORMER_ROBERTA_BASE,OOD,ood_test_injection,0.6313,0.5824,0.8064,0.8019,0.2212,0.3451,0.4985,,,policy=macro_f1; t*=0.147; val_fpr=0.0488; score=transformer_proba; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection,,,,,,,,,,,,,,,,,,,,,,,metrics_transformer_splitB__ood-ood_test_injection.csv,,,,,,,,,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps,,,,,,,,,3.0,0.636,0.0545,0.5743,0.6977,0.1111,0.1092,-0.0125,0.2346,0.3481,0.1048,0.2295,0.4666,0.5693,0.1625,0.3855,0.7532
B,deployment_threshold,transformer,TRANSFORMER_ROBERTA_BASE,OOD,ood_test_injection_standard,0.6581,0.6157,0.8231,0.8508,0.1059,0.3372,0.5289,,,policy=macro_f1; t*=0.147; val_fpr=0.0488; score=transformer_proba; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection_standard,,,,,,,,,,,,,,,,,,,,,,,metrics_transformer_splitB__ood-ood_test_injection_standard.csv,,,,,,,,,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps,,,,,,,,,3.0,0.6427,0.0423,0.5949,0.6905,0.1002,0.0206,0.0768,0.1236,0.3081,0.0266,0.278,0.3382,0.4728,0.0487,0.4177,0.5279
B,deployment_threshold,transformer_hybrid,HYBRID_ROBERTA_IBVS_STRUCTURED_LOGREG,VAL,id,0.9799,0.9746,0.989,0.9817,0.3148,0.9907,1.0,,,policy=macro_f1; t*=0.071; val_macro_f1=0.9746; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=structured; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps,,,,,,,,,,,,,,,,,,,,,,,metrics_transformer_hybrid_splitB.csv,,,,,,,,,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps,TRANSFORMER_ROBERTA_BASE,logistic_regression,structured,0.1,in_sample_roberta_train_scores,,,,,,,,,,,,,,,,,,,,
B,deployment_threshold,transformer_hybrid,HYBRID_ROBERTA_IBVS_STRUCTURED_LOGREG,TEST,id,0.9732,0.9647,0.9918,0.9827,0.4954,0.9908,1.0,,,policy=macro_f1; t*=0.071; val_macro_f1=0.9746; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=structured; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps,,,,,,,,,,,,,,,,,,,,,,,metrics_transformer_hybrid_splitB.csv,,,,,,,,,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps,TRANSFORMER_ROBERTA_BASE,logistic_regression,structured,0.1,in_sample_roberta_train_scores,,,,,,,,,,,,,,,,,,,,
B,deployment_threshold,transformer_hybrid,HYBRID_ROBERTA_IBVS_STRUCTURED_LOGREG,OOD,ood_test,0.7344,0.727,0.8712,0.8513,0.4479,0.5729,0.6042,,,policy=macro_f1; t*=0.071; val_macro_f1=0.9746; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=structured; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test,,,,,,,,,,,,,,,,,,,,,,,metrics_transformer_hybrid_splitB.csv,,,,,,,,,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps,TRANSFORMER_ROBERTA_BASE,logistic_regression,structured,0.1,in_sample_roberta_train_scores,,,,3.0,0.7493,0.0297,0.7157,0.7829,0.4557,0.0257,0.4267,0.4848,0.5877,0.0192,0.5659,0.6094,0.6328,0.0452,0.5817,0.6839
B,deployment_threshold,transformer_hybrid,HYBRID_ROBERTA_IBVS_STRUCTURED_LOGREG,OOD,ood_test_injection,0.6283,0.5781,0.7796,0.7356,0.236,0.4248,0.4926,,,policy=macro_f1; t*=0.071; val_macro_f1=0.9746; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=structured; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection,,,,,,,,,,,,,,,,,,,,,,,metrics_transformer_hybrid_splitB__ood-ood_test_injection.csv,,,,,,,,,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps,TRANSFORMER_ROBERTA_BASE,logistic_regression,structured,0.1,in_sample_roberta_train_scores,,,,3.0,0.606,0.0879,0.5065,0.7054,0.2793,0.0375,0.2369,0.3217,0.4445,0.0614,0.375,0.514,0.532,0.0707,0.4519,0.612
B,deployment_threshold,transformer_hybrid,HYBRID_ROBERTA_IBVS_STRUCTURED_LOGREG,OOD,ood_test_injection_standard,0.6583,0.6159,0.8012,0.8181,0.1119,0.298,0.5078,,,policy=macro_f1; t*=0.071; val_macro_f1=0.9746; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=structured; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection_standard,,,,,,,,,,,,,,,,,,,,,,,metrics_transformer_hybrid_splitB__ood-ood_test_injection_standard.csv,,,,,,,,,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps,TRANSFORMER_ROBERTA_BASE,logistic_regression,structured,0.1,in_sample_roberta_train_scores,,,,3.0,0.6366,0.0276,0.6053,0.6679,0.1179,0.006,0.1111,0.1247,0.3054,0.0182,0.2848,0.326,0.4757,0.0288,0.4431,0.5083
B,deployment_threshold,transformer_hybrid,HYBRID_ROBERTA_IBVS_TOTAL_LOGREG,VAL,id,0.9799,0.9746,0.989,0.9817,0.3148,0.9907,1.0,,,policy=macro_f1; t*=0.072; val_macro_f1=0.9746; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=total; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps,,,,,,,,,,,,,,,,,,,,,,,metrics_transformer_hybrid_splitB.csv,,,,,,,,,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps,TRANSFORMER_ROBERTA_BASE,logistic_regression,total,0.1,in_sample_roberta_train_scores,,,,,,,,,,,,,,,,,,,,
B,deployment_threshold,transformer_hybrid,HYBRID_ROBERTA_IBVS_TOTAL_LOGREG,TEST,id,0.9732,0.9647,0.9918,0.9827,0.4954,0.9908,1.0,,,policy=macro_f1; t*=0.072; val_macro_f1=0.9746; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=total; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps,,,,,,,,,,,,,,,,,,,,,,,metrics_transformer_hybrid_splitB.csv,,,,,,,,,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps,TRANSFORMER_ROBERTA_BASE,logistic_regression,total,0.1,in_sample_roberta_train_scores,,,,,,,,,,,,,,,,,,,,
B,deployment_threshold,transformer_hybrid,HYBRID_ROBERTA_IBVS_TOTAL_LOGREG,OOD,ood_test,0.7331,0.7258,0.8712,0.8513,0.4479,0.5729,0.6042,,,policy=macro_f1; t*=0.072; val_macro_f1=0.9746; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=total; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test,,,,,,,,,,,,,,,,,,,,,,,metrics_transformer_hybrid_splitB.csv,,,,,,,,,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps,TRANSFORMER_ROBERTA_BASE,logistic_regression,total,0.1,in_sample_roberta_train_scores,,,,3.0,0.7497,0.0297,0.7161,0.7833,0.4557,0.0257,0.4267,0.4848,0.5877,0.0192,0.5659,0.6094,0.6328,0.0452,0.5817,0.6839
B,deployment_threshold,transformer_hybrid,HYBRID_ROBERTA_IBVS_TOTAL_LOGREG,OOD,ood_test_injection,0.6268,0.5769,0.7546,0.7153,0.1003,0.4071,0.472,,,policy=macro_f1; t*=0.072; val_macro_f1=0.9746; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=total; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection,,,,,,,,,,,,,,,,,,,,,,,metrics_transformer_hybrid_splitB__ood-ood_test_injection.csv,,,,,,,,,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps,TRANSFORMER_ROBERTA_BASE,logistic_regression,total,0.1,in_sample_roberta_train_scores,,,,3.0,0.606,0.0876,0.5069,0.7051,0.1013,0.0074,0.0929,0.1096,0.4297,0.0636,0.3577,0.5017,0.5162,0.0741,0.4324,0.6001
B,deployment_threshold,transformer_hybrid,HYBRID_ROBERTA_IBVS_TOTAL_LOGREG,OOD,ood_test_injection_standard,0.6586,0.6163,0.7947,0.808,0.0988,0.3141,0.5083,,,policy=macro_f1; t*=0.072; val_macro_f1=0.9746; score=late_fusion_logreg; base=TRANSFORMER_ROBERTA_BASE; feature_mode=total; C=0.1; train_score_source=in_sample_roberta_train_scores; backbone=roberta-base; max_len=256; epochs=3; lr=2e-05; device=mps; ood_name=ood_test_injection_standard,,,,,,,,,,,,,,,,,,,,,,,metrics_transformer_hybrid_splitB__ood-ood_test_injection_standard.csv,,,,,,,,,roberta-base,256.0,2e-05,3.0,8.0,16.0,0.01,0.1,42.0,mps,TRANSFORMER_ROBERTA_BASE,logistic_regression,total,0.1,in_sample_roberta_train_scores,,,,3.0,0.635,0.0243,0.6076,0.6624,0.0986,0.0003,0.0983,0.099,0.3166,0.0145,0.3003,0.333,0.4688,0.0359,0.4281,0.5095
